name,platform,dependents_count,dependent_repos_count,stars,forks,contributions_count,rank,gap,reverse_gap,hidden_score,critical_fragile,staleness_years,release_count,releases_per_year,first_release_year,last_release_year,license,domain,repo_host,repo_org,status,deprecation_reason,cluster,keywords_text
@vue/babel-preset-app,npm,930,325,29664,6294,516,25,0.4557320809134038,-0.4557320809134038,-1.1997095186249729,-3.331544078434985,0.38329911019849416,159,19.875,2018,2025,MIT,devtools,github.com,vuejs,,,5,vue cli
@storybook/addon-jest,npm,770,229,88981,9820,1122,25,0.5253265420333637,-0.5253265420333637,-1.4166441533080778,-4.245973537554362,0.057494866529774126,2648,294.22222222222223,2017,2025,MIT,web,github.com,storybookjs,,,0,addon jest react report results storybook unit-testing test angular components design-systems documentation html javascript react-native stories styleguide svelte testing typescript ui vite vue web-components webpack workshop
@types/bootstrap,npm,881,288,50793,30543,1814,24,0.4845707423752721,-0.4845707423752721,-1.3993734624545304,-3.635339532362099,2.130047912388775,91,11.375,2016,2023,MIT,other,github.com,definitelytyped,,,5,definition dts hacktoberfest types typescript typescript-definitions typings
rlp,npm,767,347,2739,842,219,22,0.34378197608493144,-0.34378197608493144,-0.7398122611559238,-1.4275910354002281,3.477070499657769,33,3.6666666666666665,2014,2022,MPL-2.0,multi,github.com,ethereumjs,,,5,rlp ethereum bytecode client ethereumjs evm javascript monorepo mpt typescript virtual-machine vm
@aws-sdk/middleware-stack,npm,767,6,3513,650,173,15,2.0402631800172553,-2.0402631800172553,1.7669806645871593,-1.686154513628765,2.4695414099931554,120,20.0,2018,2023,Apache-2.0,infra,github.com,aws,Deprecated,This package has moved to @smithy/middleware-stack,6,aws-sdk aws-sdk-js dynamodb javascript lambda nodejs s3 sns typescript
pacote,npm,785,373,380,52,53,23,0.3225509438389276,-0.3225509438389276,-0.16244620852561137,-1.2183577656181714,0.15058179329226556,228,22.8,2016,2025,ISC,devtools,github.com,npm,,,5,packages npm git npm-cli
rome,npm,771,366,23663,657,225,23,0.3229512360836466,-0.3229512360836466,-1.319003264507699,-2.3086040986768555,2.4750171115674195,164,16.4,2014,2023,MIT,devtools,github.com,rome,,,5,javascript typescript format lint toolchain json formatter linter
@types/reflect-metadata,npm,766,407,50793,30543,1814,17,0.2741352008591007,-0.2741352008591007,-1.7393550862338454,-1.8485296151121873,8.013689253935661,6,2.0,2016,2018,MIT,data,,,Deprecated,"This is a stub types definition for reflect-metadata (https://github.com/rbuckton/ReflectDecorators). reflect-metadata provides its own type definitions, so you don't need @types/reflect-metadata installed!",3,definition dts hacktoberfest types typescript typescript-definitions typings
@types/lodash.set,npm,766,333,50793,30543,1814,24,0.36104889713741617,-0.36104889713741617,-1.6087179000449607,-3.73694445235235,2.1711156741957565,10,1.25,2016,2023,MIT,other,github.com,definitelytyped,,,5,definition dts hacktoberfest types typescript typescript-definitions typings
gulp-run,npm,767,441,151,25,8,20,0.23993895068242033,-0.23993895068242033,-0.0342481976615151,2.902256071737713,9.560574948665298,30,10.0,2014,2016,ISC,other,github.com,mrboolean,,,3,gulpplugin gulp run shell command sh javascript stream vinyl
is-async-function,npm,766,225,18,2,4,19,0.53068692480158,-0.53068692480158,1.0132495303086582,1.0076639494401092,0.9582477754962354,17,1.5454545454545454,2015,2025,MIT,ml,github.com,inspect-js,,,0,async async function es6 es2015 yield function function* async-await await fn is-async-function
@storybook/web-components-vite,npm,767,218,88981,9820,1122,24,0.5449171051913937,-0.5449171051913937,-1.3878591011217316,-4.266877721639092,0.0027378507871321013,1772,354.4,2022,2026,MIT,web,github.com,storybookjs,,,0,storybook storybook-framework lit lit-html web-components vite component components angular design-systems documentation html javascript react react-native stories styleguide svelte testing typescript ui vue webpack workshop
@turbo/gen,npm,766,100,29431,2209,630,22,0.8804739901663381,-0.8804739901663381,-0.557491435589037,-3.6708640140562245,0.0027378507871321013,329,82.25,2023,2026,MIT,devtools,github.com,vercel,,,0,build-system build-tool javascript monorepo typescript
deep-eql,npm,764,419,112,42,19,22,0.2604121447557173,-0.2604121447557173,0.033886115689531704,-0.014132587370472405,1.5906913073237507,23,1.9166666666666667,2013,2024,MIT,testing,github.com,chaijs,,,5,chai util deep equal object equal testing
whatwg-mimetype,npm,764,320,88,19,4,22,0.37715640274874573,-0.37715640274874573,0.31287024817470455,0.9248260594217088,2.1601642710472277,7,1.0,2017,2023,MIT,web,github.com,jsdom,,,5,content-type mime type mimesniff http whatwg
@opentelemetry/sdk-trace-node,npm,824,258,3165,949,341,22,0.5031541844686731,-0.5031541844686731,-0.5278706609469442,-2.670585653158623,0.2135523613963039,69,13.8,2021,2025,Apache-2.0,web,github.com,open-telemetry,,,0,opentelemetry nodejs tracing profiling metrics stats api distributed-tracing monitoring telemetry
sum-setpass,npm,763,0,0,5,39,15,2.8830933585756897,-2.8830933585756897,4.907324493019955,0.6429011013824171,1.7522245037645447,10,10.0,2024,2024,MIT,other,github.com,setpass,,,6,sum add tong cong
@types/react-copy-to-clipboard,npm,886,220,50793,30543,1814,23,0.6035313461466156,-0.6035313461466156,-1.2196093192500692,-3.618302318331374,2.1683778234086244,16,2.2857142857142856,2017,2023,MIT,multi,github.com,definitelytyped,,,0,definition dts hacktoberfest types typescript typescript-definitions typings
eslint-config-xo-typescript,npm,763,496,178,27,18,22,0.18673696984235733,-0.18673696984235733,-0.1585687631261865,-0.46196494172616476,0.3860369609856263,84,10.5,2018,2025,MIT,devtools,github.com,xojs,,,5,typescript eslintconfig xo code quality style lint linter jscs jshint jslint eslint validate standard strict check checker verify enforce hint simple eslint-config eslint-rules nodejs npm-package
@uniswap/v3-core,npm,763,199,4724,2899,14,21,0.5820633629117085,-0.5820633629117085,-0.5989583835477899,-0.34658997472736647,3.600273785078713,18,9.0,2021,2022,SSPL-1.0,other,github.com,uniswap,,,0,uniswap core v3 automated-market-maker ethereum smart-contracts
async-limiter,npm,851,388,31,11,3,20,0.3404899934409924,-0.3404899934409924,0.5398610997888469,2.666105410875983,6.132785763175907,3,1.0,2017,2019,MIT,other,github.com,strml,,,3,throttle async limiter asynchronous job task concurrency concurrent
@dcloudio/types,npm,787,148,0,0,0,14,0.7233399490772814,-0.7233399490772814,2.179645338983018,2.409695398914736,0.188911704312115,207,29.571428571428573,2019,2025,Apache-2.0,other,,,,,0,
rc-menu,npm,782,177,691,261,81,20,0.6433417597490494,-0.6433417597490494,0.09306502761433164,-1.4057539056799673,0.8870636550308009,281,25.545454545454547,2015,2025,MIT,web,github.com,react-component,,,0,react react-component menu ui react-menu
cloudinary,npm,764,288,654,322,65,21,0.42276359239706984,-0.42276359239706984,-0.2495470964299439,-1.545930165986012,0.2190280629705681,121,8.642857142857142,2012,2025,MIT,multi,github.com,cloudinary,,,5,cdn cloud cloudinary-sdk hacktoberfest image-compression image-manipulation image-transformations image-uploader nodejs npm-package optimize-images responsive-images transform-images video video-transcoding video-transformation video-upload web-development web-optimization
functional-red-black-tree,npm,773,406,380,42,2,22,0.27914655145767275,-0.27914655145767275,-0.22359983783243914,3.7292226393009136,11.274469541409994,3,1.5,2013,2014,MIT,data,github.com,mikolalysenko,,,3,functional red black tree binary search balance persistent fully dynamic data structure
node-loader,npm,781,255,123,43,24,19,0.4849667877479984,-0.4849667877479984,0.3537691337073322,-0.26385979753352645,1.1526351813826146,8,0.6666666666666666,2013,2024,MIT,multi,github.com,webpack-contrib,,,0,webpack nodejs webpack-loader
@changesets/changelog-git,npm,824,170,11023,724,182,21,0.6834578381577714,-0.6834578381577714,-0.5574099551649019,-2.6852729694775155,0.188911704312115,20,2.857142857142857,2019,2025,MIT,other,github.com,changesets,,,0,
radium,npm,762,395,7359,306,89,21,0.2848293520293681,-0.2848293520293681,-1.0475172675211772,-1.1097328519665615,3.8521560574948666,73,7.3,2013,2022,MIT,web,github.com,formidablelabs,,,5,
jit-grunt,npm,763,572,508,32,6,21,0.1249387366082999,-0.1249387366082999,-0.5280808308320633,2.7968350217409546,9.872689938398358,23,5.75,2013,2016,MIT,other,github.com,shootaroo,,,3,grunt gruntplugin jit loader
metro-core,npm,763,349,5524,671,394,24,0.33902531422541404,-0.33902531422541404,-0.9048423992310046,-2.9001178768096323,0.27104722792607805,172,19.11111111111111,2017,2025,MIT,multi,github.com,facebook,,,5,bundler javascript react-native
electron-updater,npm,766,263,14395,1825,592,23,0.46319143707914945,-0.46319143707914945,-0.9932733708116137,-3.423709732719768,0.08487337440109514,311,28.272727272727273,2015,2025,MIT,devtools,github.com,electron-userland,,,0,appx auto-update builder contributions-welcome deb distribution-electron dmg electron electron-builder electron-updater help-wanted linux macos msi muon nsis pkg rpm snap squirrel
detect-browser,npm,775,307,687,102,39,21,0.40131100475774417,-0.40131100475774417,-0.21850428746857045,0.014137818682895209,4.093086926762491,49,6.125,2014,2021,MIT,web,github.com,damonoehlman,,,5,browser detect useragent
fs-readdir-recursive,npm,768,413,63,8,4,21,0.2689259986805319,-0.2689259986805319,0.2672411732288068,2.9841340937168184,8.158795345653662,7,1.4,2013,2017,MIT,other,github.com,fs-utils,,,3,
gulp-file,npm,762,488,42,7,5,19,0.19321567883126,-0.19321567883126,0.2565847183825065,2.949593118653274,8.013689253935661,4,0.8,2014,2018,BSD-3-Clause,other,github.com,alexmingoia,,,3,gulp plugin string buffer file vinyl
@aws-sdk/middleware-content-length,npm,760,4,3513,650,173,15,2.182414652434554,-2.182414652434554,1.9790917973817996,-1.693683739278721,2.4695414099931554,126,21.0,2018,2023,Apache-2.0,multi,github.com,aws,Deprecated,This package has moved to @smithy/middleware-content-length,6,aws-sdk aws-sdk-js dynamodb javascript lambda nodejs s3 sns typescript
nats,npm,845,287,1567,164,34,20,0.4679778752797925,-0.4679778752797925,-0.3285584576694345,-1.139786402368741,0.8049281314168378,199,14.214285714285714,2012,2025,Apache-2.0,multi,github.com,nats-io,,,0,nats messaging pubsub publish subscribe queue distributed queueing
@uniswap/v3-periphery,npm,759,201,1281,1214,17,19,0.5754622228341675,-0.5754622228341675,-0.2898643937433353,-0.5431995855054266,2.2806297056810405,35,11.666666666666666,2021,2023,CNRI-Python-GPL-Compatible,other,github.com,uniswap,,,0,uniswap periphery v3 automated-market-maker bug-bounty ethereum smart-contracts
@solana/wallet-adapter-base,npm,765,165,1967,1057,117,20,0.6641206815925491,-0.6641206815925491,-0.2103425652361013,-2.0257366008974484,0.5776865160848734,46,9.2,2021,2025,Apache-2.0,multi,github.com,anza-xyz,,,0,blockchain crypto cryptocurrency hacktoberfest hacktoberfest2022 react solana typescript wallet
@types/command-line-args,npm,846,430,50793,30543,1814,24,0.29340614016997524,-0.29340614016997524,-1.6935708997545116,-3.6562464548896143,2.1683778234086244,14,2.0,2017,2023,MIT,other,github.com,definitelytyped,,,5,definition dts hacktoberfest types typescript typescript-definitions typings
hardhat-contract-sizer,npm,978,316,77,20,8,19,0.48972342958538606,-0.48972342958538606,0.5517161333258823,0.31472223762134666,0.4134154688569473,18,3.0,2020,2025,MIT,multi,github.com,itsnickbarry,,,0,hardhat buidler abi solidity solc smart-contracts ethereum blockchain wow bytecode
@mikro-orm/migrations,npm,757,127,8755,611,379,23,0.7724592359841851,-0.7724592359841851,-0.37310435785533086,-3.0944230431656576,0.0,3860,551.4285714285714,2020,2026,MIT,data,github.com,mikro-orm,,,0,orm mongo mongodb mysql mariadb postgresql sqlite sqlite3 ts typescript js javascript entity ddd mikro-orm unit-of-work data-mapper identity-map database datamapper entities libsql nodejs postgre sql sql-server typescript-orm
fast-json-patch,npm,757,323,1861,220,47,22,0.3691241954254414,-0.3691241954254414,-0.5484919294669495,-0.4658003598799131,3.79192334017796,46,4.6,2013,2022,MIT,web,github.com,starcounter-jack,,,5,json patch http rest
@storybook/preview-api,npm,863,347,88981,9820,1122,24,0.39493449853231244,-0.39493449853231244,-1.5933266595626903,-4.152327167348405,0.057494866529774126,1025,256.25,2022,2025,MIT,web,github.com,storybookjs,,,5,storybook angular components design-systems documentation html javascript react react-native stories styleguide svelte testing typescript ui vite vue web-components webpack workshop
websocket-stream,npm,770,295,669,113,31,20,0.415762666992018,-0.415762666992018,-0.195328360662814,0.6825695045823462,5.845311430527036,54,6.0,2012,2020,BSD-2-Clause,web,github.com,maxogden,,,3,websocket websockets stream streams realtime
acorn-globals,npm,771,333,45,23,10,22,0.3638708335241714,-0.3638708335241714,0.4228029409115016,1.0751360821742075,3.351129363449692,27,3.0,2014,2022,MIT,other,github.com,forbeslindesay,,,5,ast variable name lexical scope local global implicit
@types/react-slick,npm,945,143,50793,30543,1814,22,0.817528644306543,-0.817528644306543,-0.8870402264183261,-3.6007453337545003,2.0588637919233403,26,3.25,2016,2023,MIT,web,github.com,definitelytyped,,,0,definition dts hacktoberfest types typescript typescript-definitions typings
@angular/upgrade,npm,755,275,99643,26959,1213,24,0.4376127134359886,-0.4376127134359886,-1.6228481115039664,-4.388357301956007,0.0,999,90.81818181818181,2016,2026,MIT,web,github.com,angular,,,0,angular javascript pwa typescript web web-framework web-performance
typedi,npm,767,275,4133,169,22,20,0.44445213796629446,-0.44445213796629446,-0.6410391729968554,0.0658451256494137,4.97741273100616,26,3.7142857142857144,2015,2021,MIT,other,github.com,pleerock,,,3,dependency-injection inversion-of-control ioc typedi typescript
rc-animate,npm,755,221,681,107,22,20,0.5321688210505675,-0.5321688210505675,-0.025879560757476203,0.6388762133544555,5.286789869952088,69,11.5,2015,2020,MIT,web,github.com,react-component,,,3,react react-component react-animate animate
sqlite,npm,774,391,925,95,41,22,0.29601563548585297,-0.29601563548585297,-0.45047682564137964,-0.7001234820118614,2.184804928131417,71,5.461538461538462,2011,2023,MIT,data,github.com,kriasoft,,,5,sqlite db database sql migrate migration migrations migrator seed seeds seeder node node5 babel es6 async promise promises api es7-async nodejs typescript
superstruct,npm,753,331,7095,224,68,23,0.3562332621657376,-0.3562332621657376,-0.9289720433748125,-1.7583686020200107,1.4483230663928817,90,11.25,2017,2024,MIT,web,github.com,ianstormtaylor,,,5,api array assert cast check checker collection data error express hapi interface invalid joi json list model object orm scalar schema struct throw type types valid validate validation validator javascript structs typescript
@commitlint/prompt,npm,753,448,18222,951,277,22,0.2251250048664506,-0.2251250048664506,-1.4019173940717589,-3.1509552467517565,0.019164955509924708,140,14.0,2017,2026,MIT,devtools,github.com,conventional-changelog,,,5,conventional-changelog commitlint prompt cz commitizen commit conventions git lint
dedent-js,npm,754,253,55,6,1,18,0.4731132350092504,-0.4731132350092504,0.6138742202971608,4.13529984470399,10.302532511978097,2,2.0,2015,2015,MIT,other,github.com,martinkolarik,,,3,multiline strings template literals template strings dedent deintend indentation es6 harmony javascript
recoil,npm,753,202,19575,1222,103,21,0.5698753079565608,-0.5698753079565608,-0.9070269506352352,-1.7954768952181976,2.855578370978782,38,3.8,2014,2023,MIT,web,github.com,facebookexperimental,,,0,
@types/less,npm,753,260,50793,30543,1814,24,0.460730838531493,-0.460730838531493,-1.4617870086672093,-4.147444316936127,0.944558521560575,26,2.6,2016,2025,MIT,other,github.com,definitelytyped,,,0,definition dts hacktoberfest types typescript typescript-definitions typings
micro,npm,754,380,10598,456,78,22,0.29702197595356905,-0.29702197595356905,-1.135860746682308,-1.4000721558594351,3.1156741957563314,78,6.5,2011,2022,MIT,web,github.com,vercel,,,5,micro service microservice serverless api async await vercel
