company_name,website,logo_url,description,info_2,info_3,product_categories_
Roofsol Energy Pvt. Ltd.,http://www.roofsol.com,assets/images/exhibitor-directory/dummy.png,"About Roofsol Energy Established in 2016 and headquartered in Mumbai, Roofsol Energy Private Limited is a leading solar EPC company in India. We specialise in providing Engineering, Procurement, and Commissioning services for Commercial and Industrial clients. With dedicated in-house engineering and procurement teams, Roofsol Energy is committed to delivering optimised solar solutions. We utilise the best available Bill of Materials (BOM) in the market and employ the latest engineering practices to ensure top-notch quality and efficiency. Roofsol Energy has a widespread presence across India, with over 250+ projects and more than 200 satisfied clients. 350MW+ installation capacity, working in OPEX,",India,www.roofsol.com,"Solar Energy > Turnkey solution providers , Cogeneration > Project developers"
Roto Pumps Ltd.,http://www.rotopumps.com,assets/images/exhibitor-directory/1758794922_rotopumps1758795382_1758794922_rotopumps.png,"Roto Pumps, with a rich legacy spanning over 55 years in fluid engineering solutions, is globally recognized for its highly efficient and customized pumping solutions. Our primary mission is to continuously innovate and enhance our product portfolio to better serve our customers.

With a state-of-the-art manufacturing facility in Greater Noida, India, Roto Pumps successfully exports positive displacement pumps to over 12,000 customers with more 3,25,000 pumps installations globally. With 7 strategic overseas establishments, we are delivering pumps & services in more than 55 countries. 

Product Range: 
Progressive Cavity Pumps, Twin Screw Pumps, Solar Submersible Pumping Systems, and Downhole Pumps",India,www.rotopumps.com,ENERGY EFFICIENCY > Manufacturers of motors and pumps
ROTOMAG ENERTEC LIMITED,http://www.rotosol.solar,assets/images/exhibitor-directory/dummy.png,"We are a globally recognized manufacturer of high performance “ROTOSOL” Solar Pumps , Controllers and a comprehensive range of DC Motors. Every morning, the sun rises. And so do we. For decades, Rotomag’s solar pumps have been the heartbeat of Indian agriculture—turning sunlight into flowing water, powering farms, and sustaining growth. Now, with our advanced solar inverters, we take energy efficiency even further—ensuring uninterrupted power for irrigation and maximum reliability.",India,www.rotosol.solar,"Solar Energy > Inverters, charge controllers, batteries and module connectors , Solar Energy > Solar water heating/cooling systems and solar pumps Testing, monitoring systems, project consultants, suppliers of building integrated photovoltaic (BIPV) and solar thermal engineering, ENERGY EFFICIENCY > Energy efficient equipments for power generation, transmission and distribution , ENERGY EFFICIENCY > Industrial and decorative lighting equipment, luminaries, fixtures and accessories, ENERGY EFFICIENCY > Manufacturers of motors and pumps"
RVPM FASTENERS,http://info@rpmfasteners.in,assets/images/exhibitor-directory/dummy.png,"NUTS, BOLTS, WASHERS AND FASTENERS  FOR SOLAR INDUSTRY, SOLAR FASTENERS , SOLAR SCREWS , STAINLESS STEEL FASTENERS, STAINLESS STEEL BOLTS , STAINLESS STEEL  NUTS , STAINLESS STEEL WASHERS, HDG BOLTS , HDG NUTS , HDG WASHER ,ZINC FLAKE BOLTS , ZINC FLAKE FASTENERS , HDG SCREWS , HDG BOLTS , HOT DIP FASTENERS , HOT DIP SCREWS , HOT DIP BOLTS , SOLAR BOLTS",India,[email protected],other
Saatvik Green Energy Limited,http://www.saatvikgroup.com ,assets/images/exhibitor-directory/1759138283_saatviksolarlogo-011759138329_1759138283_saatviksolarlogo-01.png,"Saatvik Green Energy (‘Saatvik Solar”) ranks among the “Top Solar Panel Manufacturers” in India with an annual current production capacity of 4.8GW/Annum, having its state-of-the-art manufacturing facility based in Ambala (Haryana). Saatvik Solar specializes in the manufacturing of high-quality solar PV modules.Saatvik Solar plans to expand with an integrated cell and module manufacturing plant in Odisha. Company will set up an initial 4.8 GW/ Annum cell manufacturing unit by FY 27 & also will set up 4GW/Annum Solar PV module manufacturing by FY26.",India,www.saatvikgroup.com,"Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments"
SAEL Industries Limited,http://www.sael.co,assets/images/exhibitor-directory/1759473219_2022gradientlogo3kpx1759473231_1759473219_2022gradientlogo3kpx.png,"SAEL Industries Limited (SIL) is an integrated renewable energy company with presence in Utility-connected Solar, Solar Module Manufacturing and Agri Waste-to-Energy (WTE),. SAEL is committed to contribute towards clean energy transition by offering sustainable solutions in the energy space. SAEL has a portfolio of 8.2 GW+ (DC) of solar Independent Power Producer (IPP) assets (opertational + in-pipeline) across India, 3.5 GW+ of TOPCon solar module assembly and 165 MW of Agri WTE. The company is also setting up an integrated 5 GW solar cell and 5 GW solar module manufacturing facility in Greater Noida, Uttar Pradesh.",India,www.sael.co,"Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments , Solar Energy > Solar cells manufacturers , Solar Energy > Solar farm developers and owners"
Sagar Frp Industries,http://www.sagarfrp.com,assets/images/exhibitor-directory/1759210574_sagarfrplogo1759210892_1759210574_sagarfrplogo.png,"Sagar FRP Industries offers durable and innovative FRP (Fiberglass Reinforced Plastic) solutions for the solar energy sector. Our product range includes FRP walkways, cable trays, handrails, inverter canopies, customized platforms, gratings, and fencing. Engineered for solar farms and rooftop projects, our FRP products are lightweight, non-conductive, corrosion-resistant, and UV-stable, ensuring long-lasting performance with minimal maintenance. Designed to withstand extreme weather conditions, they enhance safety, reliability, and efficiency in solar installations. With a commitment to quality and customer-focused innovation, Sagar FRP delivers sustainable, cost-effective solutions that meet global standards and support the growth of renewable energy infrastructure.",India,www.sagarfrp.com,"Solar Energy > Turnkey solution providers , Solar Energy > Solar farm developers and owners"
Sahjanand Solar,http://www.sahjanandsolar.com,assets/images/exhibitor-directory/dummy.png,India's new generation PV Module Manufacturer.,India,www.sahjanandsolar.com,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors , Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments"
Samptel Energy Pvt. Ltd.,http://www.samptelenergy.com,assets/images/exhibitor-directory/dummy.png,"We are leading manufacturer of CPRI Approved Solar AC Distribution Box (ACDB), Solar DC Distribution Box (DCDB), Solar Array Junction Box (AJB), Solar No Volt Relay (NVR), Meter Box, Reverse Power Protection Panel, Zero Export Device Panel (ZED), EV charger panel, LT distribution Panel, PCC Panel, MCC Panel, APFC Panel, AMF Panel and all types of control panel, 800V ACDB for Utility Scale Solar Projects.",India,www.samptelenergy.com,"Solar Energy > Suppliers of raw materials , Wind Energy > Electrical and electronics items manufacturers , Hydro Energy > Manufacturers and suppliers of generators and control equipment manufacturers, Cogeneration > Equipment suppliers and service providers, other, Solar ACDB & DCDB, LT Panel, Power Control Panel Manufacturer"
Sangir Plastics Private limited,http://www.sangir.com,assets/images/exhibitor-directory/dummy.png,"Sangir is a major manufacturer of specialty industrial thermoplastic piping systems and a major supplier to diverse industries and projects across the country. Sangir is one of the leading piping and ducting solution providers for major Solar Cell manufacturing projects, poly-silicon and semi-conductor projects in the country. Sangir is certified with ISO 9001-2015, ISO 14001:2015 & ISO 45001-2018 Certifications. Our D&B NUMBER: 91-613-2368.  Sangir has been successful in serving the complete value chain for Solar cells: Ingot-to-Wafer and Wafer-to-Solar Cell projects. We produce and supply piping systems for concentrated and dilute acids & Alkali, HF, Peroxide and other aggressive chemicals.",India,www.sangir.com,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors , Solar Energy > Solar drying and desalination systems , Solar Energy > System integrators, assemblers and distributors , Solar Energy > Turnkey solution providers , Wind Energy > Hydraulic and mechanical items manufacturers and suppliers , Cogeneration > Utility planners and organizations , Cogeneration > Equipment suppliers and service providers"
SATYAM ENTERPRISES (KAUMO SOLAR),http://www.kaumosolar.com,assets/images/exhibitor-directory/1758881897_upperlogokaumosolar-cdr1758882033_1758881897_upperlogokaumosolar-cdr.png,"KAUMO SOLAR is the brand owned by SATYAM ENTERPRISES. The company is in the solar industry since last 23 Years, and has done tremendous work so far. KAUMO SOLAR was founded by Mr. Satya Veer Singh in the year 2002 soon after he took retirement from Indian Air Force. Since 2002 Satyam Enterprises is working with a vision to provide electric power in each and every part of the world. KAUMO SOLAR manufactures Solar Modules with a wide range of 45 watts to 550 watts M10 modules and is also setting up a new 1.2GW Glass to Glass Topcon Line.",India,www.kaumosolar.com,"Solar Energy > Inverters, charge controllers, batteries and module connectors , Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments , Solar Energy > Turnkey solution providers , Solar Energy > Solar street and billboard lighting systems"
Saur Energy International Magazine,http://www.saurenergy.com,assets/images/exhibitor-directory/1759221826_saurenrgylogo1759221915_1759221826_saurenrgylogo.png,"Saur Energy International, an offering of Green Pursuits Private Limited is focused on making news and latest developments in the solar industry, and the broader renewables sector, accessible for all. With a strong online presence and a print magazine, we are focused on ensuring a solid mix of news, opinions, research, technical articles, jobs and everything else that an industry person, or even a layman interested in the sector would need. Today, industry-leaders, decision-makers and public bodies have appreciated the work done by brand Saur Energy,",India,www.saurenergy.com,"other, Renewable Media Company"
SAVERA ENERGIES,http://saveraenergiesindia@gmail.com,assets/images/exhibitor-directory/1759482391_10000584491759483206_1759482391_1000058449.jpg,Manufacturer of solar structure and solar accessories,India,[email protected],"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors"
SEBA Inc,http://www.seba.co.kr,assets/images/exhibitor-directory/dummy.png,"Manufacturer of semiconductor components (Flowmeter, valve, fitting, PFA tube, pressure gauge...etc)",Republic of Korea (South Korea),www.seba.co.kr,Cogeneration > Automation measuring and control systems
SELEC CONTROLS PVT. LTD.,http://www.selecc .com,assets/images/exhibitor-directory/1759125171_seleclogo-1759125208_1759125171_seleclogo-.png,"Selec Controls is a pioneer in the field of electronics research and development. We have inbuilt core competencies in the domains of manufacturing, design, tooling, and plastic manufacturing complying with global standards. Selec has unique innovative solutions with an unabating focus on customer-centric problems. We have expanded our capabilities to accommodate a wide range of products in the portfolio incorporating the finest quality and service. Selec has an exemplary thought mechanism, which is centered around empathy and courage in our approach to propose smart solutions to our customers. Currently, we are a leading Indian company in the fields of Energy",India,www.selecc .com,"Solar Energy > Inverters, charge controllers, batteries and module connectors , ENERGY EFFICIENCY > Energy efficient equipments for power generation, transmission and distribution"
SERVOTECH RENEWABLE POWER SYSTEM LIMITED,http://servotech.in/,assets/images/exhibitor-directory/dummy.png,"Established in 2004, Servotech Renewable Power System Ltd. is a
leading provider of innovative renewable energy solutions,
dedicated to powering a sustainable future. We specialize in Power
& Backup, Solar and EV Charging Solutions delivering high-quality
products and services to customers worldwide.",India,servotech.in/,"other, EV CHARGERS & SOLAR SOLUTIONS: SOLAR PANELS, BATTERIES, INVERTERS"
SEVEN Sensor Solutions,http://www.sevensensor.com,assets/images/exhibitor-directory/1758886596_sevensensor1758886745_1758886596_sevensensor.png,"SEVEN Sensor Solutions is manufacturer of weather stations, containing Irradiance Sensor, Pyranometer, Ambient Temperature Sensor, Module Temperature Sensor, Wind Speed Sensor, Wind Direction Sensor, Relative Humidity Sensor, as well as other sensors such as Soiling Sensor and Rain Gauge, which provide meteorological parameters related to climatic variabilities for PV Plants.",Turkey,www.sevensensor.com,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors , Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments , Solar Energy > Software solutions and providers of irradiation data , other, Weather Stations and Sensors for PV"
SHANKSHILA SOLAR ENERGIES PRIVATE LIMITED,http://www.shankshila.com,assets/images/exhibitor-directory/1759465568_shankshilalogojpegcrop1759465709_1759465568_shankshilalogojpegcrop.jpg,"Manufactrure of PV Solar Junction Box, PV Connectors, Wiring Harness & Solar Dc Cable",India,www.shankshila.com,"Solar Energy > Wire saws and consumables , Solar Energy > Suppliers of raw materials , other, PV Solar Junction Box & PV Connectors"
SHEETSOL PRIVATE LIMITED,http://sheetsol.com/,assets/images/exhibitor-directory/1760415563_sheetsollogo1760416019_1760415563_sheetsollogo.png,"SheetSol Private Limited — Exhibitor at REI 2025
Booth: R1789
Products: Solar PV encapsulant films (EVA / POE / EPE)

Manufacturing / Factory Address:
Plot No. 237/38, Ring Road No. 2, Opposite O2 Mini Mall, Gondwara, Raipur — 492003, Chhattisgarh, India 
SheetSol Private Limited
+2
Justdial
+2

Registered / Corporate Address:
308, Wallfort Ozone, Fafadih, Raipur — 492001, Chhattisgarh, India",India,sheetsol.com/,Solar Energy > Suppliers of raw materials
"SHENZHEN GROWATT NEW ENERGY CO.,LTD.",http://www.ginverter.com/,assets/images/exhibitor-directory/1759142862_r7821759142865_1759142862_r782.png,"Growatt is a global leading distributed energy solution provider that specializes in sustainable energy generation, storage and consumption, as well as energy digitalization. The company designs, develops and manufactures PV inverters, energy storage products, EV chargers, smart energy management system and others. 
Growatt ranks among the global top three PV inverter suppliers*. In particular, the company is ranked the number one residential inverter supplier globally* as well as the world's largest supplier of user-side energy storage inverters* in terms of shipment volume.",China,www.ginverter.com/,"Solar Energy > Inverters, charge controllers, batteries and module connectors"
"Shenzhen Hopewind Technology Co.,Ltd.",http://en.hopewind.com/,assets/images/exhibitor-directory/1759141424_r4681759141431_1759141424_r468.png,"Established in 2007 and listed in 2017, Hopewind specializes in designing and producing renewable and electrical solutions, including wind power converters, PV inverters, BESS, SVG, and industry drive. The company is recognized as the world's leading wind power converter provider and one of the Top 6 PV inverter brands in China. So far, Hopewind has shipped over 180GW of renewable energy products to over 30 countries worldwide.",China,en.hopewind.com/,"Solar Energy > Inverters, charge controllers, batteries and module connectors"
Shenzhen S.C New Energy Technology Corporation,http://www.chinasc.com.cn,assets/images/exhibitor-directory/dummy.png,"Shenzhen S.C New Energy Technology Corporation is a national high-tech enterprise with capabilities in R&D and manufacturing and sales of photovoltaic solar cell and semiconductor manufacturing equipment. Focusing on the solar photovoltaic industry, S.C has a comprehensive offering for production lines for TOPCon, Heterojunction, XBC and Perovskite based solar cell technologies. Through nearly 22 years of continuous breakthroughs, S.C has provided manufacturing equipment and services to more than 300 cell manufacturers and nearly 3000 solar cell production lines worldwide, has a market share of over 50% for main processing equipment, making it the global leading solar cell turnkey solutions provider.",China,www.chinasc.com.cn,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors , Solar Energy > Screen-printing and metallization equipments , Solar Energy > System integrators, assemblers and distributors , Solar Energy > Turnkey solution providers"
"Shenzhen SOFARSOLAR Co., Ltd.",http://www.sofarsolar.com,assets/images/exhibitor-directory/1759141123_r4501759141129_1759141123_r450.png,"SOFAR is a global leading provider of all-scenario solar PV and energy storage solutions. Its comprehensive portfolio includes PV inverters with a power range from 1 kW to 350 kW, hybrid inverters range from 3 kW to 20 kW, battery storage systems, C&I and utility ESS solutions, microinverter system and SOFAR Monitor for residential, C&I, and utility-scale applications. By the end of 2024, SOFAR had shipped over 37 GW inverters to more than 100 countries and regions around the world.",China,www.sofarsolar.com,"Solar Energy > Inverters, charge controllers, batteries and module connectors"
"ShenZhen Topband  Co., LTD",http://www.topband.com,assets/images/exhibitor-directory/1758871926_topbandandecosolex1758872261_1758871926_topbandandecosolex.png,"Shenzhen Topband Co., Ltd., established in 1996, stands as a global leader in intelligent control system solutions. As the first company in our industry to be publicly listed in China (stock code: 002139), we have built a strong reputation for innovation and excellence.Topband's global footprint includes more than 14 production and R&D bases across China, Vietnam, India, Romania, Mexico, and other regions. This extensive network allows us to respond swiftly and effectively to the needs of our diverse client base.",China,www.topband.com,"Solar Energy > Inverters, charge controllers, batteries and module connectors , Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments , Solar Energy > Solar cells manufacturers , Solar Energy > Software solutions and providers of irradiation data , Solar Energy > Turnkey solution providers"
SHREEJI ENGINEERING,http://www.sspindia.in,assets/images/exhibitor-directory/1760430464_7457782b-4efd-4f52-881c-08455b22be641760430529_1760430464_7457782b-4efd-4f52-881c-08455b22be64.jpg,"We are advanced, powerful manufacturing company of solar panel mounting structure and accessories, company located at the India’s one of the fastest growing city Ahmedabad, Gujarat. Our company is always believed in the research and development of new products. Consequently, they have invested in design technologies, research and work organization. One of the main thing is differentiate us that we are happy to supply customized and innovative solutions of your exact need & Specifications, to fit your every application without causing any significant delays",India,www.sspindia.in,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors"
"Shuangliang Eco-Energy Systems Co.,Ltd.",http://www.shuangliangglobal.com/,assets/images/exhibitor-directory/1759142583_r7071759142596_1759142583_r707.png,"Shuangliang Group Co., Ltd., established in 1982, has over 40 years of experience in innovation and a strong focus on energy-saving, environmental protection, clean energy, biotechnology, and new chemical materials.
Shuangliang has core competencies in energy-saving, water-saving, environmental protection, and clean energy. The company has developed a photovoltaic industry chain that includes poly-crystalline silicon core equipment, mono-crystalline silicon wafers, and solar modules. It is also deeply involved in research and development and equipment production of clean energy technologies such as geothermal energy, hydrogen energy, green electricity, and energy storage.",China,www.shuangliangglobal.com/,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors , Solar Energy > Silicon feedstock, ingot and wafer manufacturing , Solar Energy > Solar cells manufacturers"
SILEAF TECHNOLOGIES PVT. LTD.,http://www.sileaf.com,assets/images/exhibitor-directory/1759746186_sileaflogo1759752983_1759746186_sileaflogo.png,"Sileaf Technologies Pvt. Ltd. is a leading Indian manufacturer and exporter of solar-based water pumping solutions, including high-efficiency submersible and surface pumps, BLDC motors, and advanced controllers. Established in 2018, Sileaf combines innovation, reliability, and affordability to empower farmers and industries with sustainable energy solutions. With a strong nationwide dealer and distributor network, the company delivers quality products backed by robust after-sales support. Sileaf’s mission is to promote energy independence through solar technology, reducing power costs and enhancing productivity across agricultural and rural sectors.",India,www.sileaf.com,"Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments , other, Solar based Pump , Motor and Controllers"
SILVER CONSUMER ELECTRICALS LIMITED,http://www.silverpumps.com,assets/images/exhibitor-directory/1759126426_silverlogo-jpeg1759126438_1759126426_silverlogo-jpeg.jpeg,"Silver Consumer Electricals Limited is a large-scale manufacturer of electrical consumer durables including pumps and motors, solar pumps and controllers, fans, lighting, other consumer products, and agricultural equipment. We operate India’s largest single-location, vertically integrated plant in Rajkot, Gujarat, spread across 54+ acres with 30 lakh+ sq. ft. of construction. Our backward-integrated facility ensures quality and scale. With 40+ years of presence, 3,000+ products, 5,800+ channel partners, 23+ branches, and 750+ service centers across India, we serve 17+ countries. We are backed by 4,000+ committed members. Silver is among the largest in manufacturing capacities for residential and solar pumps.",India,www.silverpumps.com,"Solar Energy > Inverters, charge controllers, batteries and module connectors , Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments , Solar Energy > Solar water heating/cooling systems and solar pumps Testing, monitoring systems, project consultants, suppliers of building integrated photovoltaic (BIPV) and solar thermal engineering"
SLEKA Industries Pvt Ltd,http://slekaind.com/,assets/images/exhibitor-directory/dummy.png,"We manufacture submersible pump spares and stainless steel submersible pumps (AISI 304). We supply our products under customer branding to leading pump OEMs, pump brands, solar EPCs, and distributors across India. The No. 1 MNRE-approved solar pump manufacturer for the KUSUM Yojana, we offer a range of 1HP-15HP AC & DC solar submersible pumps. Our Product Range: Solar Submersible Pumps, Stainless Steel (AISI 304) Submersible Pumps Spares Parts for Stainless Steel (AISI 304) Submersible Pumps.",India,slekaind.com/,"Solar Energy > Inverters, charge controllers, batteries and module connectors , Solar Energy > Solar water heating/cooling systems and solar pumps Testing, monitoring systems, project consultants, suppliers of building integrated photovoltaic (BIPV) and solar thermal engineering, ENERGY EFFICIENCY > Manufacturers of motors and pumps"
Slnko Enegy Pvt Ltd,http://slnkoenergy.com/,assets/images/exhibitor-directory/1759314534_1.blueslnkologo1759496659_1759314534_1.blueslnkologo.png,"One-stop platform providing Solar Developers, EPC & Installers
Horizon of our services expands through Engineering, SCM (Supply Chain Management), EPCM (Engineering Procurement-Construction Management) to PM (Project Management). Our services can be availed at any stage from the Pre-Bid & early planning phase up to construction, installation and commissioning of Solar Projects. 
Our aim is to promote clean energy adoption, reduce environmental impact, and empower rural and agricultural communities.",India,slnkoenergy.com/,Solar Energy > Turnkey solution providers
SMA Solar India Pvt Ltd,http://www.SMA-India.com,assets/images/exhibitor-directory/1759476038_smalogo4cwithoutline1759476164_1759476038_smalogo4cwithoutline.png,"Our innovative solutions for generating, storing and using renewable energies enable people and companies around the world to increase the independence of their energy supply. Together with our partners and customers, we have been advancing the energy transition, day by day, for more than 40 years.

More about SMA: www.SMA-India.com",India,www.SMA-India.com,"Solar Energy > Inverters, charge controllers, batteries and module connectors"
Smart Grid Analytics Private Ltd.,http://www.sgrids.io,assets/images/exhibitor-directory/1758802850_logow1758804642_1758802850_logow.png,"Smart Grid Analytics Private Limited is a Bengaluru-based clean energy intelligence company delivering advanced Asset Performance Management and grid integration solutions. Our flagship platform, Solvyn, unifies SCADA, EMS, forecasting, digital twins, and compliance into a modular, interoperable system. We enable IPPs, utilities, and regulators to achieve real-time visibility, predictive maintenance, automated dispatch, and seamless renewable-grid integration across solar, wind, battery, and green hydrogen assets. With proven deployments across gigawatts of capacity in multiple countries, Smart Grid Analytics combines deep domain expertise with cutting-edge technology to make renewable energy operations more intelligent, reliable, and future-ready.",India,www.sgrids.io,"Solar Energy > Software solutions and providers of irradiation data , Solar Energy > Emission monitoring systems , Solar Energy > Electrical test and measuring systems , Wind Energy > Wind monitoring and analysis systems suppliers , Wind Energy > Assessment and forecasting service providers , Wind Energy > Wind-Solar hybrid power system integrators , ENERGY EFFICIENCY > Energy efficient equipments for power generation, transmission and distribution , Cogeneration > Automation measuring and control systems , Cogeneration > Complete plant solution providers , other, SCADA, PPC, EMS"
SMARTEN POWER SYSTEMS LIMITED,http://smartenpowersystems.in/,assets/images/exhibitor-directory/1760508853_whatsappimage2025-10-15at11.43.39am1760509076_1760508853_whatsappimage2025-10-15at11.43.39am.jpeg,"We are engaged into designing and assembling of power back-up and advanced solar power products such as Home UPS systems, solar inverters, solar power conditioning units (PCUs), solar charge controllers, Solar panels, ev scooter charger etc. We are also engaged in the trading of solar panels and batteries. We sell our products through our distributors within India. We also export our products except solar panels outside India. Currently, our Company is operating in 23 states and 2 union territories within India and has also established global footprint in over 17 countries which includes Middle East, Africa, and South Asia region",India,smartenpowersystems.in/,"Solar Energy > Wire saws and consumables , Solar Energy > Inverters, charge controllers, batteries and module connectors"
Snow Leopard Projekts GmbH,http://snow-leopard-projects.com/,assets/images/exhibitor-directory/dummy.png,"High Performance Biogas Plants for Napier Grass, Rice Straw, Sugar Cane Tops, Pressmud and other by-products from Agriculture and Food Processing.
31 years of experience in biogas plants in investment, engineering, construction and operation.",Deutschland,snow-leopard-projects.com/,"Bio Energy > Bioreactor, boiler, turbine and turbo-generator manufacturers & consultants"
SOCIAL WORTH TECHNOLOGIES PVT. LTD. (FIBE),http://www.fibe.in,assets/images/exhibitor-directory/dummy.png,"We are an NBFC in financial lending. 
We also offer green financing.",India,www.fibe.in,Cogeneration > Financial institutions and investors
SOLABOT TECHNOLOGIES PVT. LTD.,http://www.solabot.in,assets/images/exhibitor-directory/1758716198_logo2-removebg-preview21758802197_1758716198_logo2-removebg-preview2.png,"With over > 9 years of expertise in providing Robotic Dry Cleaning Solution for PV Modules in Solar Power Projects, Solabot Technologies existence across PAN India from 2018 and started International Sales (as off now Africa and Nepal) in the month of Mar'25. Our credentials for operating Robot's in SPV Plants is in executing >150 projects in 16 States with >10,000 Robots deployed and operating in >14GWp and keeping our service TAT within 36hours for our valuable customers. Solabot is an innovative and technology driven company with expertise in R&D and keeping MAKE IN INDIA intact.",India,www.solabot.in,Solar Energy > Turnkey solution providers
Solar Ladder,http://www.solarladder.com ,assets/images/exhibitor-directory/dummy.png,Everything you need to grow your solar business in one place.,India,www.solarladder.com,"Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments , Solar Energy > System integrators, assemblers and distributors , Solar Energy > Software solutions and providers of irradiation data"
SOLAR MOUNTING SYSTEM SOLUTIONS,http://www.smssolutions.co.in,assets/images/exhibitor-directory/dummy.png,"SMS Solutions, Chennai is a trusted manufacturer of premium solar mounting structures exclusively ""Made in India"". Our eco-friendly, corrosion-resistant aluminum systems are designed for rooftop and carport solar installations, offering strength, durability and ease of installation conforming to ISO & TUV certifications. Lightweight yet robust, our structures reduce environmental impact, ensures long life and minimal maintenance. With a focus on sustainability and innovation, we deliver cost-effective solutions in modular mounting, walkways & handrails that meet the diverse needs of solar sector. At REI Expo, we showcase cutting-edge, environmentally responsible mounting technologies that power the future of clean energy in India.",India,www.smssolutions.co.in,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors"
SOLAR QUARTER,http://solarquarter.com/,assets/images/exhibitor-directory/1760636408_solarquarter1760637244_1760636408_solarquarter.png,"SolarQuarter is the world's largest solar energy media network. We create and deliver highly specialized information through digital portals, print publishing, corporate trainings and business conferences providing valuable knowledge to individuals, businesses and organizations globally. Our media services are strategically positioned throughout the country, South Asia, South East Asia, Middle East, and Africa to provide our clients with exclusive marketing and branding opportunities. We have been present in the clean energy sector for the last 15 years .",India,solarquarter.com/,Solar Energy > Software solutions and providers of irradiation data
Solar-LIT,http://www.solar-lit.com,assets/images/exhibitor-directory/dummy.png,"Solar-LIT is the leading supplier of automatic robotic solutions for photovoltaic. By integrating robotic hardware, software, and comprehensive services, Solar-LIT empowers solar plants throughout the lifecycle, from installation to operation and maintenance. Solar-LIT integrates its mechanical design acumen with extensive experience in solar power plants, developing an IP portfolio of more than 150 patents. The company's proficiency in manufacturing key components in-house ensures not only swift and efficient delivery but also the agility to tailor solutions to a spectrum of unique customer requirements. Solar-LIT's robots have been accredited by TÜV, SGS and other prestigious agencies. The reliability is also proved",China,www.solar-lit.com,Solar Energy > Annual maintenance contractors
SOLAREDGE TECHNOLOGIES (INDIA) PVT. LTD.,http://www.solaredge.in/,assets/images/exhibitor-directory/1759240816_sedgcmykblack-red-11759240825_1759240816_sedgcmykblack-red-1.png,"A Global Leader in Smart Energy Technology By leveraging world-class engineering capabilities, and with a relentless focus on innovation, SolarEdge creates smart energy solutions that power our lives and drive future progress. #1 global PV inverter supplier offering PV, storage, smart energy, and EV charging solutions Financial strength and stability, audited and approved by multiple banks and financial institutions, and publicly traded on the NASDAQ A solar and renewable energy leader, with a relentless focus on providing innovative, integrated solutions with 444 granted patents Established in 2006 & headquartered in Israel, with presence in 36+ countries with systems installed 135countries.",India,www.solaredge.in/,"Solar Energy > Inverters, charge controllers, batteries and module connectors"
Solarium Green Energy Limited,http://solariumenergy.in/,assets/images/exhibitor-directory/1758876637_newsollogo1758876676_1758876637_newsollogo.png,"Solarium is a leading solar energy company in India, specializing in integrated solar solutions and turnkey services. Founded in 2018 by Mr. Ankit Garg, an IIT/ISM Dhanbad alumnus, the company is headquartered in Ahmedabad, Gujarat.

Solarium is driven by a dynamic and entrepreneurial team, combining diverse expertise and hands-on experience in the renewable energy sector to deliver the highest quality and customized solar solutions to clients across India.",India,solariumenergy.in/,"Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments , Solar Energy > Turnkey solution providers"
SOLARTIVE TECHNO INDUSTRIES PVT. LTD.,http://www.solartive.com,assets/images/exhibitor-directory/dummy.png,"We are a leading manufacturer of solar and non-solar water pumping systems with over 15 years of experience in the industry. Our products are designed to provide reliable and efficient water solutions for agricultural, industrial, and domestic applications.

With a commitment to innovation and sustainability, we continuously develop advanced technologies to maximize efficiency and minimize environmental impact.

Working on many government projects like MSEDCL, MEDA, MPUVNL, HAREDA, OREDA, JREDA etc.",India,www.solartive.com,"Solar Energy > Turnkey solution providers , ENERGY EFFICIENCY > Manufacturers of motors and pumps"
