feature,reason,path,session_timestamp
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/10/26/rollout-2025-10-26T09-42-04-019a1e2e-05e0-7960-9223-16a9c063c503.jsonl,2025-10-26T01:42:04.001Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/10/26/rollout-2025-10-26T09-42-04-019a1e2e-05e0-7960-9223-16a9c063c503.jsonl,2025-10-26T01:42:04.001Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/10/29/rollout-2025-10-29T12-56-11-019a2edc-2955-73a1-8856-85fd26a21be2.jsonl,2025-10-29T07:26:11.797Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/10/31/rollout-2025-10-31T13-10-21-019a3935-d960-7183-b797-3b6d93bdec80.jsonl,2025-10-31T07:40:21.728Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/10/31/rollout-2025-10-31T13-10-21-019a3935-d960-7183-b797-3b6d93bdec80.jsonl,2025-10-31T07:40:21.728Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/10/31/rollout-2025-10-31T13-12-34-019a3937-e0fc-7081-a934-f37be591cbe3.jsonl,2025-10-31T07:42:34.748Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/10/31/rollout-2025-10-31T13-12-34-019a3937-e0fc-7081-a934-f37be591cbe3.jsonl,2025-10-31T07:42:34.748Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/02/rollout-2025-11-02T17-22-49-019a4469-b5f0-71a1-9fb1-f99f1e0e0b78.jsonl,2025-11-02T11:52:49.904Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/11/02/rollout-2025-11-02T17-22-49-019a4469-b5f0-71a1-9fb1-f99f1e0e0b78.jsonl,2025-11-02T11:52:49.904Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/02/rollout-2025-11-02T17-40-31-019a4479-e9ee-7b90-95e0-0063190081f2.jsonl,2025-11-02T12:10:31.790Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/11/02/rollout-2025-11-02T17-40-31-019a4479-e9ee-7b90-95e0-0063190081f2.jsonl,2025-11-02T12:10:31.790Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/03/rollout-2025-11-03T07-09-34-019a475e-9c7d-73e2-b08d-1f29e648e5e8.jsonl,2025-11-03T01:39:34.141Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/03/rollout-2025-11-03T07-53-10-019a4786-89cf-70f0-aec2-eed901600e87.jsonl,2025-11-03T02:23:10.799Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/03/rollout-2025-11-03T12-44-24-019a4891-2aeb-7f80-bcbb-ce24c1c445d5.jsonl,2025-11-03T07:14:24.619Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/03/rollout-2025-11-03T12-50-29-019a4896-bd97-7832-8211-ddca3c73bcee.jsonl,2025-11-03T07:20:29.847Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/11/03/rollout-2025-11-03T12-50-29-019a4896-bd97-7832-8211-ddca3c73bcee.jsonl,2025-11-03T07:20:29.847Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/04/rollout-2025-11-04T14-06-20-019a4e02-8800-7512-a873-550558d80b30.jsonl,2025-11-04T08:36:20.096Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/11/04/rollout-2025-11-04T14-06-20-019a4e02-8800-7512-a873-550558d80b30.jsonl,2025-11-04T08:36:20.096Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/11/04/rollout-2025-11-04T14-06-20-019a4e02-8800-7512-a873-550558d80b30.jsonl,2025-11-04T08:36:20.096Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/04/rollout-2025-11-04T16-06-29-019a4e70-8b1c-7fe3-baa7-639ea591a2f3.jsonl,2025-11-04T10:36:29.852Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/04/rollout-2025-11-04T17-09-16-019a4eaa-03fd-7c10-8618-45ae24ec9749.jsonl,2025-11-04T11:39:16.349Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/04/rollout-2025-11-04T18-57-43-019a4f0d-4d01-76f2-a059-d11646bb05a5.jsonl,2025-11-04T13:27:43.105Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/05/rollout-2025-11-05T18-04-10-019a5402-a303-7e02-b55c-070e5f843c78.jsonl,2025-11-05T12:34:10.307Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/06/rollout-2025-11-06T07-08-23-019a56d0-9e71-7791-8cee-bdb661ec8888.jsonl,2025-11-06T01:38:23.985Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/07/rollout-2025-11-07T06-39-44-019a5bdc-bc97-7443-b413-34a622835226.jsonl,2025-11-07T01:09:44.215Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/07/rollout-2025-11-07T11-21-31-019a5cde-b6e6-7f22-b865-8a270da2c4b5.jsonl,2025-11-07T05:51:31.046Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/07/rollout-2025-11-07T11-27-54-019a5ce4-8f48-7f41-a278-62618686bdba.jsonl,2025-11-07T05:57:54.120Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/07/rollout-2025-11-07T11-34-58-019a5ceb-09f4-7c30-881e-d45f03916773.jsonl,2025-11-07T06:04:58.741Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/07/rollout-2025-11-07T11-43-07-019a5cf2-8113-74b1-9989-cbb0cd5643fc.jsonl,2025-11-07T06:13:07.987Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/08/rollout-2025-11-08T13-49-31-019a628c-95d2-7d21-9d53-d2228a804b56.jsonl,2025-11-08T08:19:31.922Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/11/08/rollout-2025-11-08T13-49-31-019a628c-95d2-7d21-9d53-d2228a804b56.jsonl,2025-11-08T08:19:31.922Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/11/08/rollout-2025-11-08T13-49-31-019a628c-95d2-7d21-9d53-d2228a804b56.jsonl,2025-11-08T08:19:31.922Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/08/rollout-2025-11-08T13-55-06-019a6291-b088-7130-ad6c-b7c9c9e45137.jsonl,2025-11-08T08:25:06.440Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/11/08/rollout-2025-11-08T13-55-06-019a6291-b088-7130-ad6c-b7c9c9e45137.jsonl,2025-11-08T08:25:06.440Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/08/rollout-2025-11-08T15-02-22-019a62cf-45bc-7b00-8a68-14e2cf146e82.jsonl,2025-11-08T09:32:22.332Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/11/08/rollout-2025-11-08T15-02-22-019a62cf-45bc-7b00-8a68-14e2cf146e82.jsonl,2025-11-08T09:32:22.332Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/08/rollout-2025-11-08T16-39-29-019a6328-31e7-7dc1-9b93-cfb18bf057d4.jsonl,2025-11-08T11:09:29.960Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/09/rollout-2025-11-09T09-21-13-019a66bd-4cc7-7410-b5d5-263e1714f8f7.jsonl,2025-11-09T03:51:13.352Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/09/rollout-2025-11-09T15-59-20-019a6829-c844-71d2-9607-83484db18565.jsonl,2025-11-09T10:29:20.068Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/11/09/rollout-2025-11-09T15-59-20-019a6829-c844-71d2-9607-83484db18565.jsonl,2025-11-09T10:29:20.068Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/09/rollout-2025-11-09T16-31-25-019a6847-2b0f-72a2-aa43-5c1a59292959.jsonl,2025-11-09T11:01:25.903Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/09/rollout-2025-11-09T16-55-30-019a685d-37a7-7ac1-a302-85e0606596ae.jsonl,2025-11-09T11:25:30.919Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/11/09/rollout-2025-11-09T16-55-30-019a685d-37a7-7ac1-a302-85e0606596ae.jsonl,2025-11-09T11:25:30.919Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/11/rollout-2025-11-11T06-14-31-019a6fd5-c29d-73a3-8b5a-6b7e10360ffb.jsonl,2025-11-10T22:14:31.325Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/11/11/rollout-2025-11-11T06-14-31-019a6fd5-c29d-73a3-8b5a-6b7e10360ffb.jsonl,2025-11-10T22:14:31.325Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/11/rollout-2025-11-11T10-58-12-019a70d9-7afd-7e12-b836-29fb9c410f16.jsonl,2025-11-11T02:58:12.349Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/11/rollout-2025-11-11T14-55-39-019a71b2-dfde-76a3-a221-5a3b4a84b230.jsonl,2025-11-11T06:55:39.486Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/13/rollout-2025-11-13T12-30-21-019a7b7a-903c-77d1-a861-c40f26ecdee2.jsonl,2025-11-13T04:30:21.245Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/11/13/rollout-2025-11-13T12-30-21-019a7b7a-903c-77d1-a861-c40f26ecdee2.jsonl,2025-11-13T04:30:21.245Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/14/rollout-2025-11-14T10-44-06-019a803f-a59a-7e61-a4fc-baad1b64f714.jsonl,2025-11-14T02:44:06.170Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/11/14/rollout-2025-11-14T10-44-06-019a803f-a59a-7e61-a4fc-baad1b64f714.jsonl,2025-11-14T02:44:06.170Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/15/rollout-2025-11-15T19-30-46-019a8748-3098-76b0-b21e-610ab874a0a4.jsonl,2025-11-15T11:30:46.552Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2025/11/15/rollout-2025-11-15T19-30-46-019a8748-3098-76b0-b21e-610ab874a0a4.jsonl,2025-11-15T11:30:46.552Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/17/rollout-2025-11-17T11-16-22-019a8fd0-466b-7fe3-abda-cecb388b6070.jsonl,2025-11-17T03:16:22.763Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/11/17/rollout-2025-11-17T11-16-22-019a8fd0-466b-7fe3-abda-cecb388b6070.jsonl,2025-11-17T03:16:22.763Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/11/17/rollout-2025-11-17T13-46-45-019a9059-f342-73e3-9552-ffd49cb00545.jsonl,2025-11-17T05:46:45.442Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/17/rollout-2025-11-17T21-58-22-019a921c-0b74-70c1-b28f-7846b61f569e.jsonl,2025-11-17T13:58:22.836Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/17/rollout-2025-11-17T22-24-15-019a9233-bde9-7973-996f-c161f3292389.jsonl,2025-11-17T14:24:15.849Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/19/rollout-2025-11-19T15-23-41-019a9aff-6bd1-7153-a68f-d29072d87dd0.jsonl,2025-11-19T07:23:41.905Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/20/rollout-2025-11-20T13-43-37-019a9fca-29b6-79b1-8557-475af4d6f21a.jsonl,2025-11-20T05:43:37.654Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/20/rollout-2025-11-20T17-33-29-019aa09c-9d8c-7ad0-99eb-4b0e262426bf.jsonl,2025-11-20T09:33:29.868Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/20/rollout-2025-11-20T17-36-48-019aa09f-a3b9-7f30-916a-136c8823f85a.jsonl,2025-11-20T09:36:48.057Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/21/rollout-2025-11-21T18-59-24-019aa611-a1b1-7232-a8b7-e79b1af39a6f.jsonl,2025-11-21T10:59:24.721Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/22/rollout-2025-11-22T20-24-04-019aab85-7f33-7da2-94e7-1071d6039384.jsonl,2025-11-22T12:24:04.147Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/11/22/rollout-2025-11-22T20-24-04-019aab85-7f33-7da2-94e7-1071d6039384.jsonl,2025-11-22T12:24:04.147Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/24/rollout-2025-11-24T22-04-15-019ab62d-f290-7bf0-9f8d-d10a926b7e32.jsonl,2025-11-24T14:04:15.888Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/25/rollout-2025-11-25T12-36-47-019ab94c-c51b-7b00-9eeb-aa6f712a679f.jsonl,2025-11-25T04:36:47.516Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/25/rollout-2025-11-25T12-38-57-019ab94e-c034-7be0-b0fd-59472f100703.jsonl,2025-11-25T04:38:57.332Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/25/rollout-2025-11-25T13-56-58-019ab996-2dab-78b3-9629-e2d682c33e25.jsonl,2025-11-25T05:56:58.411Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/11/25/rollout-2025-11-25T13-56-58-019ab996-2dab-78b3-9629-e2d682c33e25.jsonl,2025-11-25T05:56:58.411Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/11/25/rollout-2025-11-25T13-56-58-019ab996-2dab-78b3-9629-e2d682c33e25.jsonl,2025-11-25T05:56:58.411Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/11/25/rollout-2025-11-25T15-50-13-019ab9fd-dd8e-7e82-8b8d-28ec829d435a.jsonl,2025-11-25T07:50:13.646Z
web search tool,Prompt appears time-sensitive but session shows no web lookup.,sessions/2025/11/25/rollout-2025-11-25T15-50-13-019ab9fd-dd8e-7e82-8b8d-28ec829d435a.jsonl,2025-11-25T07:50:13.646Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/11/25/rollout-2025-11-25T15-50-13-019ab9fd-dd8e-7e82-8b8d-28ec829d435a.jsonl,2025-11-25T07:50:13.646Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/25/rollout-2025-11-25T17-05-59-019aba43-3989-7b60-a342-049d3315dd9e.jsonl,2025-11-25T09:05:59.177Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/11/25/rollout-2025-11-25T17-05-59-019aba43-3989-7b60-a342-049d3315dd9e.jsonl,2025-11-25T09:05:59.177Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/25/rollout-2025-11-25T18-09-31-019aba7d-66ea-75d3-b485-4b9d584fe1a0.jsonl,2025-11-25T10:09:31.882Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/26/rollout-2025-11-26T14-27-19-019abed8-52f4-7db0-9c82-f8e4b4dfc355.jsonl,2025-11-26T06:27:19.412Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/11/26/rollout-2025-11-26T14-27-19-019abed8-52f4-7db0-9c82-f8e4b4dfc355.jsonl,2025-11-26T06:27:19.412Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/26/rollout-2025-11-26T20-56-21-019ac03c-7f0d-7e52-a7cf-536d25c89758.jsonl,2025-11-26T12:56:21.518Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/11/26/rollout-2025-11-26T20-56-21-019ac03c-7f0d-7e52-a7cf-536d25c89758.jsonl,2025-11-26T12:56:21.518Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/11/26/rollout-2025-11-26T20-56-21-019ac03c-7f0d-7e52-a7cf-536d25c89758.jsonl,2025-11-26T12:56:21.518Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/27/rollout-2025-11-27T15-07-09-019ac423-27bf-75a1-8415-baa2c90f5c09.jsonl,2025-11-27T07:07:09.631Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/11/27/rollout-2025-11-27T15-07-09-019ac423-27bf-75a1-8415-baa2c90f5c09.jsonl,2025-11-27T07:07:09.631Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/28/rollout-2025-11-28T16-52-21-019ac9a9-d2a8-7cc1-8e89-6374cb0acf76.jsonl,2025-11-28T08:52:21.288Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/28/rollout-2025-11-28T16-54-08-019ac9ab-770e-76f2-a0b0-de1b63305d34.jsonl,2025-11-28T08:54:08.910Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/11/28/rollout-2025-11-28T16-54-08-019ac9ab-770e-76f2-a0b0-de1b63305d34.jsonl,2025-11-28T08:54:08.910Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/11/28/rollout-2025-11-28T23-03-28-019acafd-97b2-76e3-9852-a45738544005.jsonl,2025-11-28T15:03:28.434Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/11/28/rollout-2025-11-28T23-03-28-019acafd-97b2-76e3-9852-a45738544005.jsonl,2025-11-28T15:03:28.434Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/29/rollout-2025-11-29T12-23-11-019acdd9-c2df-7a21-b32b-2ddeae71c58e.jsonl,2025-11-29T04:23:11.839Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/29/rollout-2025-11-29T14-50-04-019ace60-3b73-71a2-9101-7d7c6ffb5c8a.jsonl,2025-11-29T06:50:04.532Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/29/rollout-2025-11-29T14-55-31-019ace65-38f9-7672-9ea6-4bd1b616006f.jsonl,2025-11-29T06:55:31.578Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/11/29/rollout-2025-11-29T14-55-31-019ace65-38f9-7672-9ea6-4bd1b616006f.jsonl,2025-11-29T06:55:31.578Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/11/29/rollout-2025-11-29T14-55-31-019ace65-38f9-7672-9ea6-4bd1b616006f.jsonl,2025-11-29T06:55:31.578Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/30/rollout-2025-11-30T00-13-47-019ad064-536b-7230-9486-21155b0d198d.jsonl,2025-11-29T16:13:47.243Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/11/30/rollout-2025-11-30T00-53-49-019ad088-fa82-70c3-b473-0f91e0926279.jsonl,2025-11-29T16:53:49.314Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/01/rollout-2025-12-01T08-58-27-019ad76b-0827-7042-9a16-70cf4a983a89.jsonl,2025-12-01T00:58:27.240Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/01/rollout-2025-12-01T08-58-27-019ad76b-0827-7042-9a16-70cf4a983a89.jsonl,2025-12-01T00:58:27.240Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/01/rollout-2025-12-01T08-58-27-019ad76b-0827-7042-9a16-70cf4a983a89.jsonl,2025-12-01T00:58:27.240Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/01/rollout-2025-12-01T10-02-47-019ad7a5-ee67-7413-9fc1-9c9a3138fb37.jsonl,2025-12-01T02:02:47.271Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/01/rollout-2025-12-01T10-10-14-019ad7ac-c308-7cd2-9b6f-d348dd65bd24.jsonl,2025-12-01T02:10:14.921Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/01/rollout-2025-12-01T10-10-14-019ad7ac-c308-7cd2-9b6f-d348dd65bd24.jsonl,2025-12-01T02:10:14.921Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/12/01/rollout-2025-12-01T10-10-14-019ad7ac-c308-7cd2-9b6f-d348dd65bd24.jsonl,2025-12-01T02:10:14.921Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/01/rollout-2025-12-01T19-15-13-019ada29-0997-74f0-b05d-c06f4044c114.jsonl,2025-12-01T13:45:13.879Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/01/rollout-2025-12-01T19-15-13-019ada29-0997-74f0-b05d-c06f4044c114.jsonl,2025-12-01T13:45:13.879Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/01/rollout-2025-12-01T19-15-13-019ada29-0997-74f0-b05d-c06f4044c114.jsonl,2025-12-01T13:45:13.879Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/12/01/rollout-2025-12-01T19-15-13-019ada29-0997-74f0-b05d-c06f4044c114.jsonl,2025-12-01T13:45:13.879Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/02/rollout-2025-12-02T17-29-38-019adeee-ba5a-75f2-868f-b83c4f0ca896.jsonl,2025-12-02T11:59:38.586Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/02/rollout-2025-12-02T17-30-48-019adeef-cc0e-7113-8e79-7877c5fa943d.jsonl,2025-12-02T11:59:38.586Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/03/rollout-2025-12-03T10-39-38-019ae29d-b702-7ab1-8c52-3468675e72b9.jsonl,2025-12-03T05:09:38.178Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/03/rollout-2025-12-03T10-39-38-019ae29d-b702-7ab1-8c52-3468675e72b9.jsonl,2025-12-03T05:09:38.178Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/03/rollout-2025-12-03T12-16-08-019ae2f6-1097-7a53-82fb-1b21e3fb2bc0.jsonl,2025-12-03T06:46:08.279Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/03/rollout-2025-12-03T17-33-35-019ae418-b3a3-7091-bab0-35df077fa4c3.jsonl,2025-12-03T12:03:35.460Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/04/rollout-2025-12-04T06-31-09-019ae6e0-9464-7a60-8001-bb83ba4ee125.jsonl,2025-12-04T01:01:09.092Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/04/rollout-2025-12-04T15-29-24-019ae8cd-5f17-7540-a1b7-b86665a5a884.jsonl,2025-12-04T09:59:24.696Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2025/12/04/rollout-2025-12-04T15-40-26-019ae8d7-77af-7472-b228-5f1607b07a21.jsonl,2025-12-04T10:10:26.351Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/04/rollout-2025-12-04T15-40-26-019ae8d7-77af-7472-b228-5f1607b07a21.jsonl,2025-12-04T10:10:26.351Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/04/rollout-2025-12-04T19-39-22-019ae9b2-3811-7272-a0c0-ccba3a1b6b80.jsonl,2025-12-04T14:09:22.449Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/12/04/rollout-2025-12-04T19-39-22-019ae9b2-3811-7272-a0c0-ccba3a1b6b80.jsonl,2025-12-04T14:09:22.449Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/04/rollout-2025-12-04T21-24-50-019aea12-c85c-7480-8f9b-614403ceeeec.jsonl,2025-12-04T15:54:50.844Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/05/rollout-2025-12-05T16-26-57-019aee28-6bdf-72d3-947b-4b9792508f24.jsonl,2025-12-05T10:56:57.823Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/05/rollout-2025-12-05T16-26-57-019aee28-6bdf-72d3-947b-4b9792508f24.jsonl,2025-12-05T10:56:57.823Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/05/rollout-2025-12-05T17-30-50-019aee62-e70b-7563-a0b4-e385f8e385f4.jsonl,2025-12-05T12:00:50.443Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2025/12/05/rollout-2025-12-05T17-30-50-019aee62-e70b-7563-a0b4-e385f8e385f4.jsonl,2025-12-05T12:00:50.443Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/06/rollout-2025-12-06T10-17-08-019af1fc-3165-7181-ad09-e19e4907a2e7.jsonl,2025-12-06T04:47:08.133Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2025/12/06/rollout-2025-12-06T10-17-08-019af1fc-3165-7181-ad09-e19e4907a2e7.jsonl,2025-12-06T04:47:08.133Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2025/12/06/rollout-2025-12-06T10-53-28-019af21d-7608-7561-96cb-96214c4ba012.jsonl,2025-12-06T05:23:28.393Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/06/rollout-2025-12-06T12-37-14-019af27c-781f-7de0-b267-77950f7df2f7.jsonl,2025-12-06T07:07:14.847Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2025/12/06/rollout-2025-12-06T12-37-14-019af27c-781f-7de0-b267-77950f7df2f7.jsonl,2025-12-06T07:07:14.847Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/06/rollout-2025-12-06T14-37-30-019af2ea-917f-7fa2-933d-e0fedb10ee1e.jsonl,2025-12-06T09:07:30.303Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/06/rollout-2025-12-06T20-35-33-019af432-6104-7dd2-bcc3-12aa8dd3a6f9.jsonl,2025-12-06T15:05:33.701Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/09/rollout-2025-12-09T09-41-12-019b014e-62dd-7491-a13f-e3037c9c9ebd.jsonl,2025-12-09T04:11:12.990Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/12/09/rollout-2025-12-09T09-41-12-019b014e-62dd-7491-a13f-e3037c9c9ebd.jsonl,2025-12-09T04:11:12.990Z
